 mbb ngoodjets MT2W Mlb_closestb mct mt_met_lep pfmet topness topnessMod mindphi_met_j1_j2 scale1fb ptbb ngoodjets weight
6640 120.034957886 3 445.337554932 219.812667847 403.739807129 381.231231689 330.514373779 13.6336870193 12.0202312469 1.65043735504 0.00011194437684 -999.0 3 1.0
6641 265.377868652 3 -9999.0 -9999.0 39.6392402649 -9999.0 102.286148071 -9999.0 -9999.0 0.667775571346 0.00011194437684 -999.0 3 1.0
6642 102.11680603 3 352.313446045 119.163887024 303.913909912 185.832748413 381.3800354 12.5455112457 11.326675415 2.63536572456 0.00011194437684 -999.0 3 1.0
6643 94.8447113037 2 -9999.0 -9999.0 296.015167236 -9999.0 363.206604004 -9999.0 -9999.0 2.75035381317 0.00011194437684 -999.0 2 1.0
6644 461.741699219 8 112.328330994 71.9242782593 53.2952461243 236.623916626 118.072425842 -1.66014790535 -9.91368770599 0.187632620335 0.00011194437684 -999.0 8 1.0
6645 95.979309082 2 269.707427979 168.152175903 211.265258789 380.723632812 246.449203491 11.1952562332 10.1841135025 2.3057217598 0.00011194437684 -999.0 2 1.0
6646 124.374938965 3 243.665512085 451.752593994 444.74609375 109.921127319 554.071105957 10.2667856216 -5.75923967361 3.09390258789 0.00011194437684 -999.0 3 1.0
6647 -9999.0 1 -9999.0 275.98638916 -9999.0 105.220703125 112.645828247 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6648 113.547698975 2 -9999.0 -9999.0 356.330474854 -9999.0 457.150146484 -9999.0 -9999.0 2.86170053482 0.00011194437684 -999.0 2 1.0
6649 114.994598389 2 278.081085205 26.2952823639 252.150436401 81.4231948853 294.462432861 11.337471962 -5.40057945251 2.4927008152 0.00011194437684 280.843322754 2 1.0
6650 -9999.0 1 -9999.0 -9999.0 -9999.0 657.753234863 321.881561279 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6651 109.632270813 3 199.394439697 131.40977478 129.672241211 68.4254379272 143.813262939 8.32653331757 -5.85125207901 2.94039750099 0.00011194437684 -999.0 3 1.0
6652 41.0086708069 6 121.632316589 90.6507720947 92.3654174805 501.560760498 412.678619385 1.46561920643 -6.96479940414 1.49789023399 0.00011194437684 -999.0 6 1.0
6653 119.684158325 2 147.10534668 81.7841110229 102.524497986 112.821052551 103.725730896 -2.64121842384 -5.48379993439 1.91083478928 0.00011194437684 103.606430054 2 1.0
6654 107.876739502 2 246.767974854 112.012115479 195.767730713 110.520172119 267.432281494 10.4688911438 7.14652776718 2.80739164352 0.00011194437684 205.220703125 2 1.0
6655 1082.71252441 2 413.935455322 -9999.0 60.7104530334 634.828125 228.522766113 12.7069721222 12.3407917023 1.21765840054 0.00011194437684 -999.0 2 1.0
6656 88.7529067993 3 110.752708435 51.4993934631 141.977020264 79.3861465454 95.1646575928 -5.02707147598 -5.74823999405 1.53848099709 0.00011194437684 -999.0 3 1.0
6657 867.746032715 2 -9999.0 -9999.0 32.9355773926 -9999.0 35.9636993408 -9999.0 -9999.0 0.943114995956 0.00011194437684 -999.0 2 1.0
6658 -9999.0 1 -9999.0 -9999.0 -9999.0 218.797393799 143.45413208 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6659 129.596008301 5 -9999.0 -9999.0 349.478027344 -9999.0 471.970855713 -9999.0 -9999.0 2.30100297928 0.00011194437684 -999.0 5 1.0
6660 136.649185181 2 499.0 570.996398926 510.441040039 299.508148193 350.029052734 14.8656568527 -4.62646245956 2.30188822746 0.00011194437684 521.735168457 2 1.0
6661 117.521011353 3 453.184204102 555.75 400.137878418 80.493347168 163.238449097 13.9452180862 -5.37368154526 2.99177646637 0.00011194437684 -999.0 3 1.0
6662 92.8814315796 3 410.732727051 402.773651123 220.289764404 1119.6829834 613.529785156 13.2759790421 12.211265564 1.82044494152 0.00011194437684 -999.0 3 1.0
6663 170.276580811 2 380.569732666 276.698059082 322.163574219 373.437286377 474.038482666 12.8185863495 12.4573163986 2.33295202255 0.00011194437684 412.822967529 2 1.0
6664 213.791610718 2 -9999.0 -9999.0 733.607421875 -9999.0 727.09552002 -9999.0 -9999.0 2.9101755619 0.00011194437684 -999.0 2 1.0
6665 197.866271973 2 499.0 305.324005127 257.108581543 1114.7956543 700.089355469 14.3184270859 14.3184185028 2.34741592407 0.00011194437684 257.477294922 2 1.0
6666 114.726478577 2 276.316497803 277.260467529 232.206329346 82.3192901611 140.926513672 11.3438978195 -7.48458528519 2.12524700165 0.00011194437684 232.290420532 2 1.0
6667 107.510383606 2 241.944702148 114.437919617 190.482254028 194.619094849 266.801361084 10.3817834854 5.41018104553 2.65112924576 0.00011194437684 238.700637817 2 1.0
6668 139.473114014 3 -9999.0 -9999.0 181.616928101 -9999.0 205.673461914 -9999.0 -9999.0 1.78746378422 0.00011194437684 -999.0 3 1.0
6669 117.396499634 2 338.62210083 -9999.0 293.083068848 56.730052948 484.90826416 12.1950654984 -8.39628314972 3.05616879463 0.00011194437684 -999.0 2 1.0
6670 125.061485291 2 194.360290527 146.750930786 135.681991577 282.042572021 240.390838623 7.74525690079 6.28317594528 1.9495652914 0.00011194437684 -999.0 2 1.0
6671 210.363998413 3 -9999.0 -9999.0 440.266387939 -9999.0 556.741149902 -9999.0 -9999.0 2.54278111458 0.00011194437684 -999.0 3 1.0
6672 117.849441528 3 114.28780365 65.0304794312 235.58241272 209.562210083 184.295791626 1.94395494461 -4.40043973923 0.880832016468 0.00011194437684 -999.0 3 1.0
6673 118.579879761 3 -9999.0 -9999.0 277.118713379 -9999.0 339.472167969 -9999.0 -9999.0 2.66465735435 0.00011194437684 -999.0 3 1.0
6674 410.305877686 3 -9999.0 -9999.0 55.0417709351 -9999.0 122.058914185 -9999.0 -9999.0 0.852320730686 0.00011194437684 -999.0 3 1.0
6675 130.488571167 2 332.910186768 323.050109863 86.2627944946 1196.97802734 591.939086914 11.7683782578 -4.61972761154 0.287288546562 0.00011194437684 114.996253967 2 1.0
6676 -9999.0 1 -9999.0 211.260940552 -9999.0 201.732208252 823.018066406 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6677 115.016357422 3 499.0 579.376281738 209.843002319 1100.39123535 627.256164551 14.2242040634 11.18562603 1.77338731289 0.00011194437684 -999.0 3 1.0
6678 614.618347168 2 443.716918945 1342.81848145 412.472900391 93.6577758789 517.814575195 13.5577507019 -4.66241264343 2.05349421501 0.00011194437684 -999.0 2 1.0
6679 130.160812378 4 -9999.0 -9999.0 287.59362793 -9999.0 400.662384033 -9999.0 -9999.0 2.70918822289 0.00011194437684 -999.0 4 1.0
6680 532.990966797 3 -9999.0 -9999.0 371.104187012 -9999.0 478.971160889 -9999.0 -9999.0 2.73850512505 0.00011194437684 -999.0 3 1.0
6681 125.209823608 4 314.116607666 589.469543457 216.163406372 78.797744751 69.1533050537 11.988535881 -5.66200065613 0.419458895922 0.00011194437684 -999.0 4 1.0
6682 41.690826416 2 166.926849365 -9999.0 126.567222595 95.5099029541 151.725540161 -4.49735641479 -8.64398384094 2.89038014412 0.00011194437684 -999.0 2 1.0
6683 277.058868408 5 -9999.0 -9999.0 329.190093994 -9999.0 434.965332031 -9999.0 -9999.0 2.36915659904 0.00011194437684 -999.0 5 1.0
6684 135.587585449 3 372.157196045 373.359863281 528.110046387 243.045455933 317.29788208 12.530749321 8.86091804504 2.51611542702 0.00011194437684 -999.0 3 1.0
6685 113.218261719 3 -9999.0 -9999.0 294.195404053 -9999.0 324.559204102 -9999.0 -9999.0 2.70810770988 0.00011194437684 -999.0 3 1.0
6686 -9999.0 1 -9999.0 376.175872803 -9999.0 497.602355957 410.410522461 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6687 -9999.0 1 -9999.0 261.565124512 -9999.0 624.922424316 243.074478149 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6688 133.854400635 2 414.04901123 428.786468506 157.59564209 934.727539062 524.454040527 13.167889595 9.72735500336 1.62269437313 0.00011194437684 -999.0 2 1.0
6689 -9999.0 1 -9999.0 -9999.0 -9999.0 944.580444336 627.46685791 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6690 121.178314209 2 347.660003662 141.052032471 330.720489502 244.004272461 281.346923828 12.625793457 11.4767694473 2.64864897728 0.00011194437684 370.679656982 2 1.0
6691 124.415054321 5 -9999.0 -9999.0 367.797302246 -9999.0 555.797973633 -9999.0 -9999.0 1.93790113926 0.00011194437684 -999.0 5 1.0
6692 830.941040039 3 -9999.0 -9999.0 207.433670044 -9999.0 836.635681152 -9999.0 -9999.0 0.583635568619 0.00011194437684 -999.0 3 1.0
6693 -9999.0 1 -9999.0 251.023223877 -9999.0 596.860412598 323.735046387 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6694 578.768920898 3 -9999.0 -9999.0 50.2011413574 -9999.0 305.289825439 -9999.0 -9999.0 0.603510200977 0.00011194437684 -999.0 3 1.0
6695 105.359130859 3 499.0 619.13092041 273.173461914 788.895507812 478.844116211 14.7837553024 11.6604623795 1.81605756283 0.00011194437684 -999.0 3 1.0
6696 224.651397705 3 151.423156738 -9999.0 73.4930496216 191.964767456 162.927124023 -3.54477286339 -5.41155481339 0.499433040619 0.00011194437684 -999.0 3 1.0
6697 133.321914673 5 185.164886475 166.695953369 312.628082275 308.262908936 226.934112549 6.11042165756 -7.73008728027 0.0399987697601 0.00011194437684 -999.0 5 1.0
6698 -9999.0 1 -9999.0 351.757629395 -9999.0 13.8188505173 850.795654297 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6699 130.861190796 5 -9999.0 -9999.0 144.044921875 -9999.0 257.166687012 -9999.0 -9999.0 3.03732132912 0.00011194437684 -999.0 5 1.0
6700 506.496887207 4 158.30519104 -9999.0 292.582305908 16.6228065491 315.924377441 -2.24533176422 -8.04787445068 2.11108446121 0.00011194437684 -999.0 4 1.0
6701 83.0221176147 2 427.514190674 573.762145996 250.73916626 413.934936523 261.1065979 13.681227684 8.67414474487 2.29265904427 0.00011194437684 313.216339111 2 1.0
6702 117.52016449 5 -9999.0 -9999.0 117.712249756 -9999.0 280.603668213 -9999.0 -9999.0 2.70698261261 0.00011194437684 -999.0 5 1.0
6703 -9999.0 1 -9999.0 697.37310791 -9999.0 53.9829978943 393.059112549 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6704 67.4626159668 2 499.0 -9999.0 223.446807861 287.341674805 333.151977539 14.1780986786 9.15437984467 2.85746526718 0.00011194437684 -999.0 2 1.0
6705 144.252166748 4 369.650756836 247.801834106 315.877197266 25.479845047 310.412475586 13.0247535706 -7.00890302658 2.32363939285 0.00011194437684 -999.0 4 1.0
6706 218.37020874 2 -9999.0 -9999.0 635.951538086 -9999.0 695.375915527 -9999.0 -9999.0 2.95711922646 0.00011194437684 -999.0 2 1.0
6707 449.950439453 2 323.424621582 -9999.0 287.071868896 278.408660889 650.410461426 11.8976840973 11.5766544342 1.85661566257 0.00011194437684 -999.0 2 1.0
6708 138.553833008 2 283.95010376 272.281585693 212.620849609 190.009307861 337.533691406 11.0408773422 5.28568887711 2.90749692917 0.00011194437684 394.742828369 2 1.0
6709 113.022949219 5 -9999.0 -9999.0 292.08203125 -9999.0 566.842956543 -9999.0 -9999.0 0.198708295822 0.00011194437684 -999.0 5 1.0
6710 118.741249084 2 365.076019287 265.398956299 92.8763885498 550.316711426 309.636138916 12.2556972504 -4.40789842606 0.559984326363 0.00011194437684 -999.0 2 1.0
6711 -9999.0 1 -9999.0 380.439880371 -9999.0 164.364349365 747.004211426 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6712 218.665054321 2 -9999.0 -9999.0 98.4266662598 -9999.0 129.425720215 -9999.0 -9999.0 1.47067785263 0.00011194437684 -999.0 2 1.0
6713 112.418365479 4 396.587188721 154.715621948 310.614135742 485.660400391 380.380706787 13.0637378693 11.7572698593 0.642956852913 0.00011194437684 -999.0 4 1.0
6714 129.630722046 2 283.574676514 58.6744041443 211.141876221 140.36265564 319.000762939 11.4874668121 10.1797933578 2.68581724167 0.00011194437684 216.8515625 2 1.0
6715 101.613853455 4 392.074371338 383.718658447 124.608558655 1096.39855957 571.709716797 12.6823968887 9.93393230438 1.17262554169 0.00011194437684 -999.0 4 1.0
6716 178.906494141 3 -9999.0 -9999.0 326.124969482 -9999.0 359.481872559 -9999.0 -9999.0 2.65739274025 0.00011194437684 -999.0 3 1.0
6717 129.011871338 3 258.076171875 240.932266235 475.423095703 53.4343185425 486.17010498 10.8672933578 -5.87203598022 2.93335056305 0.00011194437684 -999.0 3 1.0
6718 121.073158264 3 245.40574646 328.938690186 147.245147705 381.052276611 187.477783203 9.80864810944 -4.50192117691 1.81441771984 0.00011194437684 -999.0 3 1.0
6719 108.799987793 4 -9999.0 -9999.0 210.545974731 -9999.0 443.322601318 -9999.0 -9999.0 1.82402086258 0.00011194437684 -999.0 4 1.0
6720 134.857315063 3 477.881164551 471.065368652 283.405548096 543.039916992 210.076705933 13.6996917725 9.71574306488 1.39724588394 0.00011194437684 -999.0 3 1.0
6721 123.589302063 2 306.729858398 298.753265381 310.944702148 38.2476882935 177.013336182 11.9423122406 -6.63015794754 2.73407244682 0.00011194437684 338.843231201 2 1.0
6722 120.799858093 3 301.142669678 190.355911255 219.862716675 278.352478027 295.096496582 11.6714658737 11.0103731155 2.41198015213 0.00011194437684 -999.0 3 1.0
6723 116.157356262 2 499.0 331.397796631 344.177246094 472.971069336 362.605865479 14.6611833572 11.5618457794 2.40294671059 0.00011194437684 -999.0 2 1.0
6724 461.572540283 2 -9999.0 -9999.0 153.760040283 -9999.0 10.6519470215 -9999.0 -9999.0 0.29227745533 0.00011194437684 -999.0 2 1.0
6725 135.119049072 2 -9999.0 -9999.0 363.248443604 -9999.0 461.353271484 -9999.0 -9999.0 3.08319377899 0.00011194437684 -999.0 2 1.0
6726 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 39.1822242737 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6727 536.276062012 4 -9999.0 -9999.0 192.740631104 -9999.0 294.046356201 -9999.0 -9999.0 2.12669301033 0.00011194437684 -999.0 4 1.0
6728 120.048721313 2 252.526779175 108.933982849 220.034408569 18.9663543701 347.724822998 11.1375179291 -6.40303134918 2.40764212608 0.00011194437684 430.195404053 2 1.0
6729 127.283210754 2 -9999.0 -9999.0 400.523895264 -9999.0 402.60244751 -9999.0 -9999.0 2.77380824089 0.00011194437684 406.157653809 2 1.0
6730 455.967437744 2 368.309082031 84.4389572144 347.443115234 160.718475342 630.584838867 12.6762390137 11.4441013336 1.58305776119 0.00011194437684 -999.0 2 1.0
6731 678.955627441 2 -9999.0 -9999.0 291.180450439 -9999.0 410.730926514 -9999.0 -9999.0 1.59937059879 0.00011194437684 -999.0 2 1.0
6732 140.138824463 3 499.0 555.440063477 618.95904541 766.650085449 419.467163086 14.4000663757 12.1942520142 0.982159435749 0.00011194437684 -999.0 3 1.0
6733 134.123199463 5 347.730163574 93.0194244385 189.514190674 212.820465088 914.76965332 12.2484054565 11.8485164642 1.80882525444 0.00011194437684 -999.0 5 1.0
6734 -9999.0 1 -9999.0 -9999.0 -9999.0 424.312316895 305.678314209 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6735 309.940917969 2 484.643676758 214.875289917 453.986968994 66.8452072144 471.649414062 14.2718086243 -6.52046871185 2.84114289284 0.00011194437684 -999.0 2 1.0
6736 129.793334961 5 329.143096924 91.7883987427 260.860748291 179.443572998 423.292205811 12.1879463196 10.2437133789 2.29200458527 0.00011194437684 -999.0 5 1.0
6737 94.2441940308 2 341.356231689 85.6417922974 283.575836182 226.772659302 503.472442627 12.4641122818 10.8122491837 3.07722139359 0.00011194437684 481.962646484 2 1.0
6738 135.330810547 3 246.118988037 40.1657142639 177.286682129 205.498886108 323.733428955 10.128320694 7.21213340759 0.616653084755 0.00011194437684 -999.0 3 1.0
6739 410.968231201 3 298.926818848 -9999.0 459.764923096 44.1891708374 645.244995117 11.7845230103 -9.21318626404 2.40787816048 0.00011194437684 -999.0 3 1.0
6740 207.009979248 3 -9999.0 -9999.0 0.555278480053 -9999.0 151.62677002 -9999.0 -9999.0 2.37969183922 0.00011194437684 -999.0 3 1.0
6741 113.991897583 6 260.725708008 247.957489014 59.9061164856 412.470367432 591.530944824 10.2717847824 -4.43416166306 2.26673960686 0.00011194437684 -999.0 6 1.0
6742 225.552185059 3 -9999.0 -9999.0 73.4225616455 -9999.0 31.5338935852 -9999.0 -9999.0 1.69465112686 0.00011194437684 -999.0 3 1.0
6743 -9999.0 1 -9999.0 -9999.0 -9999.0 172.421340942 162.463745117 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6744 177.522186279 5 482.918273926 476.164611816 397.959381104 527.247192383 136.235107422 13.6135406494 4.43277215958 0.712024569511 0.00011194437684 -999.0 5 1.0
6745 60.9444084167 3 -9999.0 -9999.0 197.196609497 -9999.0 343.922424316 -9999.0 -9999.0 3.04814052582 0.00011194437684 -999.0 3 1.0
6746 100.469482422 4 499.0 45.2677726746 371.297058105 433.731018066 705.164794922 13.3608846664 13.2895126343 1.89636051655 0.00011194437684 -999.0 4 1.0
6747 311.496643066 2 380.345062256 -9999.0 312.931365967 211.934234619 228.800613403 13.1474981308 8.89067649841 2.27037191391 0.00011194437684 -999.0 2 1.0
6748 -9999.0 1 -9999.0 264.63180542 -9999.0 640.278930664 495.898803711 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6749 64.3999176025 4 -9999.0 -9999.0 290.387237549 -9999.0 285.976104736 -9999.0 -9999.0 2.05759644508 0.00011194437684 -999.0 4 1.0
6750 91.5573196411 2 499.0 520.783996582 256.008422852 3061.984375 1693.40246582 16.3855342865 16.376033783 2.66940689087 0.00011194437684 -999.0 2 1.0
6751 223.107192993 5 -9999.0 -9999.0 127.179176331 -9999.0 416.68850708 -9999.0 -9999.0 2.80375218391 0.00011194437684 -999.0 5 1.0
6752 104.746459961 2 210.83164978 48.2198753357 150.294876099 20.5989456177 187.921966553 8.96033763885 -8.34051609039 2.48334121704 0.00011194437684 157.0625 2 1.0
6753 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 142.639602661 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6754 28.4607219696 2 181.038574219 -9999.0 62.6986198425 446.363372803 270.757965088 5.78207874298 4.3796339035 1.92894697189 0.00011194437684 -999.0 2 1.0
6755 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 174.905578613 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6756 114.434684753 2 280.628204346 392.372009277 232.576278687 104.18119812 409.88092041 11.261382103 -4.94031047821 2.92310380936 0.00011194437684 -999.0 2 1.0
6757 131.607849121 3 302.54864502 291.645324707 254.36416626 273.216949463 123.793395996 11.2268190384 -6.14282178879 0.565690040588 0.00011194437684 -999.0 3 1.0
6758 124.051025391 2 499.0 -9999.0 400.842529297 665.612670898 450.452056885 15.0199375153 13.0909051895 2.27412009239 0.00011194437684 -999.0 2 1.0
6759 85.2301025391 4 -9999.0 -9999.0 56.816078186 -9999.0 459.721435547 -9999.0 -9999.0 1.43556296825 0.00011194437684 -999.0 4 1.0
6760 116.882049561 3 235.204833984 115.112068176 199.52432251 161.026397705 198.739822388 10.0715169907 -5.87480163574 0.65137219429 0.00011194437684 -999.0 3 1.0
6761 137.479370117 5 314.431976318 -9999.0 328.253601074 238.54850769 555.354003906 11.0172281265 11.0167989731 2.68790054321 0.00011194437684 -999.0 5 1.0
6762 122.298370361 4 346.990722656 337.453491211 243.17628479 547.147094727 667.231689453 12.4697751999 11.37454319 2.08935689926 0.00011194437684 -999.0 4 1.0
6763 98.0734710693 3 285.959747314 270.297241211 220.362045288 264.393249512 173.428955078 11.5671977997 4.66165494919 2.1676504612 0.00011194437684 -999.0 3 1.0
6764 119.632888794 3 205.898040771 189.511581421 258.00213623 188.536117554 208.133911133 8.08654117584 -7.67276668549 2.57487940788 0.00011194437684 -999.0 3 1.0
6765 109.821205139 3 145.241226196 111.421447754 155.467788696 10.6473426819 144.388458252 -3.62759613991 -6.3674902916 2.40718722343 0.00011194437684 -999.0 3 1.0
6766 128.657104492 2 499.0 65.3322296143 193.674850464 209.25692749 236.27142334 11.1201372147 11.1196050644 2.62839698792 0.00011194437684 -999.0 2 1.0
6767 62.9268531799 4 338.445343018 520.001647949 111.202110291 401.912658691 216.317443848 12.0072927475 -6.20955705643 1.12406599522 0.00011194437684 -999.0 4 1.0
6768 -9999.0 -9999 -9999.0 -9999.0 -9999.0 557.725585938 287.503692627 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 -9999 1.0
6769 137.321136475 7 -9999.0 -9999.0 325.248046875 -9999.0 247.831329346 -9999.0 -9999.0 2.00422215462 0.00011194437684 -999.0 7 1.0
6770 89.3470611572 5 260.156341553 410.248138428 112.612625122 365.11618042 192.771255493 10.8312892914 -6.0838766098 1.52392530441 0.00011194437684 -999.0 5 1.0
6771 -9999.0 1 -9999.0 483.728240967 -9999.0 612.007385254 361.773712158 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6772 169.427093506 6 -9999.0 -9999.0 45.4592514038 -9999.0 355.092651367 -9999.0 -9999.0 2.54946398735 0.00011194437684 -999.0 6 1.0
6773 122.137039185 4 -9999.0 -9999.0 384.714630127 -9999.0 351.307220459 -9999.0 -9999.0 2.62153363228 0.00011194437684 -999.0 4 1.0
6774 130.693984985 4 -9999.0 -9999.0 145.345993042 -9999.0 196.337051392 -9999.0 -9999.0 1.89479148388 0.00011194437684 -999.0 4 1.0
6775 -9999.0 1 -9999.0 324.595214844 -9999.0 224.37739563 200.211730957 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6776 250.721954346 6 282.282531738 -9999.0 394.922149658 415.237335205 515.708496094 11.3452033997 9.11084651947 2.25010609627 0.00011194437684 -999.0 6 1.0
6777 124.527610779 2 499.0 166.836837769 397.4503479 538.938598633 583.492431641 14.1311903 14.1143522263 2.90330839157 0.00011194437684 -999.0 2 1.0
6778 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 304.426422119 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6779 116.387924194 3 291.997375488 280.671386719 202.658798218 749.028930664 507.184967041 11.1071681976 8.49501228333 1.85585510731 0.00011194437684 -999.0 3 1.0
6780 -9999.0 1 -9999.0 -9999.0 -9999.0 522.340332031 290.602386475 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6781 -9999.0 1 -9999.0 -9999.0 -9999.0 873.871032715 372.935089111 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6782 78.0531921387 3 289.214172363 256.303955078 157.289398193 206.892242432 299.166412354 11.6275453568 3.05097270012 2.63705611229 0.00011194437684 -999.0 3 1.0
6783 307.46585083 6 346.972045898 1083.8314209 394.772064209 16.4087657928 595.570800781 12.3851089478 -7.16333389282 1.24546527863 0.00011194437684 -999.0 6 1.0
6784 134.836242676 2 499.0 432.082519531 481.208496094 608.01574707 484.336242676 15.5577926636 13.7445049286 2.44117736816 0.00011194437684 -999.0 2 1.0
6785 222.859329224 2 445.938415527 181.610488892 287.96862793 479.339599609 476.521331787 13.7710418701 13.234205246 2.3971619606 0.00011194437684 323.006225586 2 1.0
6786 220.484771729 5 429.498962402 421.880523682 326.340881348 353.606964111 280.265045166 13.1670970917 9.43371105194 2.1941652298 0.00011194437684 -999.0 5 1.0
6787 115.062416077 3 162.844772339 160.199905396 307.131347656 36.03723526 158.905563354 -0.422349393368 -9.64727783203 0.306156158447 0.00011194437684 -999.0 3 1.0
6788 124.282722473 6 499.0 536.565002441 290.763122559 427.307342529 347.469970703 13.994969368 9.02188587189 1.99158990383 0.00011194437684 -999.0 6 1.0
6789 64.9763183594 2 304.025970459 620.737854004 190.762145996 393.160797119 152.483383179 11.5536050797 -3.91348552704 1.78371560574 0.00011194437684 -999.0 2 1.0
6790 128.617523193 5 -9999.0 -9999.0 370.573150635 -9999.0 313.350311279 -9999.0 -9999.0 1.76851785183 0.00011194437684 -999.0 5 1.0
6791 124.653648376 2 352.772064209 285.832733154 310.100585938 176.050170898 240.884963989 12.7774734497 4.08083105087 2.65204334259 0.00011194437684 310.941253662 2 1.0
6792 126.70098877 2 236.482498169 332.444549561 124.946098328 264.54800415 221.188812256 9.54314804077 9.39927577972 1.96319270134 0.00011194437684 -999.0 2 1.0
6793 887.190246582 2 -9999.0 -9999.0 218.058578491 -9999.0 668.472106934 -9999.0 -9999.0 1.30651080608 0.00011194437684 -999.0 2 1.0
6794 94.824798584 3 -9999.0 -9999.0 146.484741211 -9999.0 305.742675781 -9999.0 -9999.0 2.40999388695 0.00011194437684 -999.0 3 1.0
6795 540.038452148 2 499.0 1041.80065918 222.727096558 529.800964355 469.546875 15.6259937286 -5.46469259262 1.1687387228 0.00011194437684 -999.0 2 1.0
6796 679.106018066 3 -9999.0 -9999.0 110.31817627 -9999.0 474.594818115 -9999.0 -9999.0 0.581742286682 0.00011194437684 -999.0 3 1.0
6797 128.165176392 3 438.276062012 90.521987915 212.160614014 166.928009033 344.156280518 12.5258302689 5.73478651047 1.50350010395 0.00011194437684 -999.0 3 1.0
6798 -9999.0 1 -9999.0 136.45753479 -9999.0 756.88671875 565.38458252 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6799 631.893676758 2 499.0 540.845214844 4.37248945236 541.329833984 586.76361084 14.1649341583 -5.33049297333 0.304156064987 0.00011194437684 -999.0 2 1.0
6800 378.495910645 3 359.42010498 1504.08532715 303.737884521 760.918640137 198.163619995 12.750333786 -6.30562353134 0.735853374004 0.00011194437684 -999.0 3 1.0
6801 113.049880981 2 499.0 574.810974121 247.868896484 506.338378906 317.442382812 13.8079090118 7.279733181 2.00711226463 0.00011194437684 351.955841064 2 1.0
6802 135.673995972 2 499.0 370.910614014 411.293029785 635.131347656 434.333068848 15.0177869797 12.8095226288 2.25756931305 0.00011194437684 480.530578613 2 1.0
6803 64.4856109619 4 330.320892334 320.362243652 117.82219696 958.916015625 503.358734131 11.7484846115 7.55990219116 1.90490400791 0.00011194437684 -999.0 4 1.0
6804 132.554626465 4 499.0 538.447021484 457.5546875 225.95942688 392.045013428 13.2805671692 -6.34185886383 2.6698038578 0.00011194437684 -999.0 4 1.0
6805 146.970001221 4 289.900756836 278.510528564 186.164489746 684.45904541 461.074615479 11.0034475327 7.94297504425 2.59816741943 0.00011194437684 -999.0 4 1.0
6806 -9999.0 1 -9999.0 217.536209106 -9999.0 104.591720581 204.000396729 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
6807 107.818656921 4 -9999.0 -9999.0 386.294647217 -9999.0 511.430114746 -9999.0 -9999.0 2.90318083763 0.00011194437684 -999.0 4 1.0
6808 114.561782837 3 -9999.0 -9999.0 265.48324585 -9999.0 217.561309814 -9999.0 -9999.0 2.63070750237 0.00011194437684 -999.0 3 1.0
6809 111.018127441 4 499.0 71.1901092529 282.628692627 454.795654297 643.010986328 13.6494016647 13.6128082275 2.89360499382 0.00011194437684 -999.0 4 1.0
6810 82.5038986206 4 -9999.0 -9999.0 128.927627563 -9999.0 133.399795532 -9999.0 -9999.0 1.66562104225 0.00011194437684 -999.0 4 1.0
6811 189.130004883 2 499.0 -9999.0 391.500671387 554.994812012 494.401489258 14.7216444016 13.2501468658 2.44861960411 0.00011194437684 -999.0 2 1.0
